date,pred_w_speed,pred_w_dir,pred_temp,pred_pressure,pred_humidity,ture_w_speed,target
2021/2/18 11:45,4.5,217,1.6,1026,32,2.6,0.14
2021/2/18 12:00,4.6,217,1.8,1026,33,2.7,0.865
2021/2/18 12:15,4.8,216,2,1026,34,3.1,1.941
2021/2/18 12:30,4.8,214,2.1,1026,35,3.5,4.837
2021/2/18 12:45,5,213,2.3,1025,36,3.8,7.874
2021/2/18 13:00,5,211,2.4,1025,37,4.2,11.098
2021/2/18 13:15,5.1,209,2.5,1025,38,4.5,13.606
2021/2/18 13:30,5.3,207,2.6,1024,39,4.7,16.074
2021/2/18 13:45,5.5,204,2.6,1024,40,5.1,19.647
2021/2/18 14:00,5.6,202,2.7,1023,41,5.2,21.839
2021/2/18 14:15,5.7,199,2.7,1023,42,5.3,22.233
2021/2/18 14:30,6,198,2.6,1023,43,5.2,21.062
2021/2/18 14:45,6.1,195,2.6,1022,44,5.1,19.225
2021/2/18 15:00,6.4,194,2.5,1022,45,5.3,22.59
2021/2/18 15:15,6.6,192,2.5,1022,46,5.1,21.143
2021/2/18 15:30,6.6,191,2.4,1022,47,4.7,15.703
2021/2/18 15:45,6.7,191,2.4,1021,48,4.6,15.76
2021/2/18 16:00,6.8,190,2.3,1021,49,4.5,14.266
2021/2/18 16:15,6.8,191,2.2,1021,51,4.4,14.666
2021/2/18 16:30,6.8,192,2,1021,53,4.8,17.771
2021/2/18 16:45,6.8,194,1.9,1021,54,4.8,19.847
2021/2/18 17:00,6.8,194,1.7,1021,56,4.8,19.309
2021/2/18 17:15,6.8,196,1.5,1021,58,5,22.471
2021/2/18 17:30,6.8,199,1.2,1021,60,5.2,21.992
2021/2/18 17:45,6.7,201,0.9,1020,62,5.3,23.329
2021/2/18 18:00,6.8,204,0.6,1020,64,5.7,29.165
2021/2/18 18:15,6.7,207,0.5,1020,65,5.5,27.745
2021/2/18 18:30,6.7,210,0.5,1020,66,5.7,29.164
2021/2/18 18:45,6.8,214,0.6,1020,66,5.7,27.698
2021/2/18 19:00,6.8,218,0.6,1020,67,5.5,27.384
2021/2/18 19:15,6.9,221,0.6,1020,67,5.2,24.58
2021/2/18 19:30,7,223,0.7,1020,66,5.6,28.283
2021/2/18 19:45,7.1,225,0.8,1020,66,5.5,27.946
2021/2/18 20:00,7.2,227,0.9,1020,65,5.8,30.851
2021/2/18 20:15,7.2,228,0.9,1020,65,5.5,24.513
2021/2/18 20:30,7.3,228,0.9,1020,64,5.6,26.961
2021/2/18 20:45,7.2,227,1,1019,63,6,30.529
2021/2/18 21:00,7.3,227,1,1019,62,6.1,29.835
2021/2/18 21:15,7.3,227,1,1019,62,5.7,28.857
2021/2/18 21:30,7.2,227,0.9,1019,63,5.4,25.597
2021/2/18 21:45,7.3,228,0.9,1019,63,4.8,17.36
2021/2/18 22:00,7.2,228,0.8,1019,64,4.4,12.856
2021/2/18 22:15,7.2,228,0.8,1019,64,5,19.674
2021/2/18 22:30,7.2,228,0.8,1019,64,5.5,25.371
2021/2/18 22:45,7.3,229,0.8,1018,65,5.3,23.111
2021/2/18 23:00,7.3,229,0.8,1018,65,4.4,13.008
2021/2/18 23:15,7.3,229,0.8,1018,65,4.2,11.119
2021/2/18 23:30,7.4,229,0.8,1018,66,4.2,10.698
2021/2/18 23:45,7.5,230,0.7,1017,66,4.3,11.262
2021/2/19 0:00,7.5,231,0.9,1016,68,4.3,11.111
2021/2/19 0:15,7.5,231,0.9,1016,68,4.3,11.709
2021/2/19 0:30,7.6,233,0.9,1016,69,4.4,11.808
2021/2/19 0:45,7.6,233,0.8,1016,70,4.9,17.509
2021/2/19 1:00,7.7,234,0.8,1016,71,5.2,21.104
2021/2/19 1:15,7.6,235,0.8,1016,71,6,30.449
2021/2/19 1:30,7.6,236,0.8,1016,72,6.2,34.026
2021/2/19 1:45,7.6,236,0.7,1015,73,6.8,45.515
2021/2/19 2:00,7.6,237,0.7,1015,74,7.4,57.851
2021/2/19 2:15,7.5,239,0.7,1015,75,8.2,75.755
2021/2/19 2:30,7.4,240,0.6,1015,76,8.6,85.08
2021/2/19 2:45,7.4,241,0.5,1014,77,9.3,92.061
2021/2/19 3:00,7.3,242,0.4,1014,78,9.5,91.409
2021/2/19 3:15,7.2,244,0.3,1014,79,8.8,82.884
2021/2/19 3:30,7.2,245,0.2,1014,80,8.9,85.592
2021/2/19 3:45,6.9,247,0.1,1013,81,9.3,88.547
2021/2/19 4:00,6.9,249,0,1013,82,9,87.199
2021/2/19 4:15,6.7,249,-0.1,1013,82,7.9,70.906
2021/2/19 4:30,6.6,250,-0.2,1013,83,7.9,63.663
2021/2/19 4:45,6.5,249,-0.3,1012,83,7.7,62.657
2021/2/19 5:00,6.4,250,-0.4,1012,84,7.8,68.386
2021/2/19 5:15,6.3,250,-0.5,1012,84,7.8,70.399
2021/2/19 5:30,6.2,250,-0.6,1012,85,7.7,66.357
2021/2/19 5:45,6.2,250,-0.7,1011,85,7.5,61.265
2021/2/19 6:00,6,251,-0.8,1011,86,7.6,62.552
2021/2/19 6:15,6,251,-0.8,1011,86,7.9,66.306
2021/2/19 6:30,6,251,-0.8,1011,86,6.9,49.733
2021/2/19 6:45,6,251,-0.9,1011,86,6.5,43.336
2021/2/19 7:00,6,251,-0.9,1011,86,6.7,46.969
2021/2/19 7:15,6,251,-0.8,1011,86,6.5,40.227
2021/2/19 7:30,6.1,252,-0.5,1011,85,6.3,39.148
2021/2/19 7:45,6.1,253,-0.3,1011,84,6,32.039
2021/2/19 8:00,6.1,254,0,1011,83,5.8,30.748
2021/2/19 8:15,6.1,254,0.3,1011,82,4.5,13.987
2021/2/19 8:30,6,255,0.7,1011,80,3.5,4.962
2021/2/19 8:45,6,255,1.1,1011,77,4.2,11.137
2021/2/19 9:00,5.9,256,1.5,1011,75,4.2,11.777
2021/2/19 9:15,5.8,256,1.9,1011,73,4.8,16.72
2021/2/19 9:30,5.7,256,2.4,1011,70,4.1,11.417
2021/2/19 9:45,5.6,256,2.9,1010,68,3.5,5.598
2021/2/19 10:00,5.5,256,3.4,1010,65,3.9,8.154
2021/2/19 10:15,5.4,256,3.8,1010,63,4.1,9.728
2021/2/19 10:30,5.2,257,4.3,1010,60,4.4,13.158
2021/2/19 10:45,5.1,258,4.8,1010,58,4.1,10.591
2021/2/19 11:00,5,258,5.3,1010,55,4.3,12.233
2021/2/19 11:15,4.9,258,5.7,1010,53,4.1,9.503
2021/2/19 11:30,4.9,256,6.1,1009,52,4.3,10.818
2021/2/19 11:45,5,255,6.5,1009,50,4.1,10.707
2021/2/19 12:00,5,253,6.9,1008,49,4.8,15.071
2021/2/19 12:15,5.2,252,7.3,1008,48,4.2,10.437
2021/2/19 12:30,5.2,253,7.6,1008,47,4.3,12.117
2021/2/19 12:45,5.3,254,7.9,1007,46,3.7,6.844
2021/2/19 13:00,5.4,255,8.2,1007,45,4.3,11.591
2021/2/19 13:15,5.5,254,8.5,1007,45,4.6,13.585
2021/2/19 13:30,5.6,253,8.8,1007,44,4.9,15.708
2021/2/19 13:45,5.8,253,9.1,1006,43,4.9,16.051
2021/2/19 14:00,5.9,252,9.4,1006,42,5,17.96
2021/2/19 14:15,6.1,252,9.6,1006,42,5.1,18.381
2021/2/19 14:30,6.2,253,9.8,1006,41,5.1,19.839
2021/2/19 14:45,6.3,253,10,1006,41,5.8,28.922
2021/2/19 15:00,6.3,254,10.2,1006,40,5.5,23.134
2021/2/19 15:15,6.5,255,10.3,1006,40,5.9,29.357
2021/2/19 15:30,6.6,256,10.4,1006,40,6.5,37.367
2021/2/19 15:45,6.7,256,10.5,1005,40,6,29.068
2021/2/19 16:00,6.8,257,10.6,1005,40,5.6,24.552
2021/2/19 16:15,6.8,258,10.4,1005,41,5.9,28.823
2021/2/19 16:30,6.9,260,10.1,1005,42,6,29.145
2021/2/19 16:45,7.1,261,9.8,1005,43,5.6,24.196
2021/2/19 17:00,7.2,263,9.5,1005,44,5.5,24.414
2021/2/19 17:15,7.2,264,9,1005,46,5.3,20.649
2021/2/19 17:30,7.2,264,8.4,1005,48,5.5,22.765
2021/2/19 17:45,7.3,265,7.8,1006,49,5.7,26.553
2021/2/19 18:00,7.3,265,7.2,1006,51,6.2,34.779
2021/2/19 18:15,7.4,265,6.9,1006,52,6.6,40.488
2021/2/19 18:30,7.8,263,6.9,1006,52,6.4,41.509
2021/2/19 18:45,8.1,262,6.9,1006,52,6.7,44.286
2021/2/19 19:00,8.4,261,6.9,1006,52,6.8,47.458
2021/2/19 19:15,8.7,261,7,1006,52,7.5,59.013
2021/2/19 19:30,9,261,7.1,1006,51,8,68.15
2021/2/19 19:45,9.3,261,7.2,1006,50,8.7,81.305
2021/2/19 20:00,9.6,262,7.3,1006,49,9.7,92.822
2021/2/19 20:15,9.6,263,7.4,1006,48,10.2,94.527
2021/2/19 20:30,9.4,265,7.5,1006,47,9.1,64.416
2021/2/19 20:45,9.2,267,7.6,1006,47,8.2,66.974
2021/2/19 21:00,9.1,269,7.7,1006,46,7.1,45.69
2021/2/19 21:15,8.5,273,7.5,1006,47,6.5,41.518
2021/2/19 21:30,7.7,283,7.1,1006,49,7,51.307
2021/2/19 21:45,7.2,295,6.6,1007,50,7.2,57.445
2021/2/19 22:00,6.9,307,6.2,1007,52,8,65.822
2021/2/19 22:15,6.9,316,5.9,1007,54,8.4,74.154
2021/2/19 22:30,6.7,320,5.6,1007,55,8.3,73.747
2021/2/19 22:45,6.4,324,5.3,1007,57,7.1,51.64
2021/2/19 23:00,6.3,329,5,1007,58,7.4,54.758
2021/2/19 23:15,6.2,331,4.7,1007,59,7.1,50.387
2021/2/19 23:30,6,332,4.6,1007,60,6.2,35.052
2021/2/19 23:45,5.8,332,4.4,1008,60,5.5,23.969
2021/2/20 0:00,7.1,353,4.1,1009,57,5.2,20.267
2021/2/20 0:15,6.7,358,3.9,1009,57,5.5,22.193
2021/2/20 0:30,6,7,3.6,1009,58,5.1,16.648
2021/2/20 0:45,5.6,17,3.4,1009,59,4.9,14.436
2021/2/20 1:00,5.3,28,3.1,1009,60,4.5,11.972
2021/2/20 1:15,5.2,40,3,1009,60,3.3,4.164
2021/2/20 1:30,5.2,54,2.9,1009,60,2.1,0.315
2021/2/20 1:45,5.5,66,2.8,1009,61,1.6,-0.152
2021/2/20 2:00,6,78,2.7,1009,61,0.7,-0.282
2021/2/20 2:15,6.5,83,2.8,1009,60,0.7,-0.206
2021/2/20 2:30,6.9,85,3,1009,59,1.3,-0.219
2021/2/20 2:45,7.3,87,3.1,1009,57,1.2,-0.215
2021/2/20 3:00,7.7,89,3.3,1009,56,1.9,-0.236
2021/2/20 3:15,7.8,90,3.3,1009,55,2.2,-0.256
2021/2/20 3:30,7.6,93,3.1,1009,55,2.9,0.097
2021/2/20 3:45,7.3,96,3,1008,56,4.3,7.26
2021/2/20 4:00,7.2,100,2.8,1008,56,4.8,14.191
2021/2/20 4:15,7,104,2.6,1008,57,4.8,14.905
2021/2/20 4:30,6.8,111,2.4,1008,58,4.9,17.046
2021/2/20 4:45,6.7,117,2.2,1008,60,5.6,23.422
2021/2/20 5:00,6.7,123,2,1008,61,5.8,28.09
2021/2/20 5:15,6.8,128,1.9,1008,62,6,30.158
2021/2/20 5:30,6.9,133,2,1008,63,5.8,26.636
2021/2/20 5:45,7,137,2,1008,64,5.6,24.199
2021/2/20 6:00,7.2,141,2.1,1008,65,5.5,21.697
2021/2/20 6:15,7.3,146,2.1,1008,66,4.8,16.686
2021/2/20 6:30,7.2,152,2,1008,68,3.7,7.429
2021/2/20 6:45,7.1,158,2,1009,69,3.3,5.358
2021/2/20 7:00,7.2,164,1.9,1009,71,4.1,11.332
2021/2/20 7:15,7.3,170,2.1,1009,72,4.4,14.343
2021/2/20 7:30,7.5,175,2.4,1009,71,4.1,10.337
2021/2/20 7:45,7.8,180,2.7,1009,71,3.5,7.348
2021/2/20 8:00,8.1,185,3,1009,70,3.2,4.634
2021/2/20 8:15,8.2,187,3.4,1009,69,3.1,3.37
2021/2/20 8:30,8.1,188,3.8,1009,68,3.3,3.874
2021/2/20 8:45,7.9,188,4.1,1009,67,3.9,7.05
2021/2/20 9:00,7.8,189,4.5,1009,66,4.2,10.914
2021/2/20 9:15,7.6,188,4.9,1009,64,4.6,14.494
2021/2/20 9:30,7.3,184,5.2,1009,63,5.4,21.969
2021/2/20 9:45,7.1,181,5.5,1008,61,4.8,16.257
2021/2/20 10:00,6.9,178,5.8,1008,60,4.3,11.548
2021/2/20 10:15,6.9,177,6.1,1008,59,4.7,17.177
2021/2/20 10:30,7,178,6.3,1008,58,4.1,9.555
2021/2/20 10:45,7.2,179,6.5,1007,57,4.3,11.734
2021/2/20 11:00,7.3,180,6.7,1007,56,4.1,10.271
2021/2/20 11:15,7.3,182,6.9,1007,55,4.1,9.951
2021/2/20 11:30,7.2,186,7,1007,55,4,7.918
2021/2/20 11:45,7.1,188,7.1,1006,54,4.3,11.856
2021/2/20 12:00,7,191,7.2,1006,54,4.8,16.786
2021/2/20 12:15,6.8,194,7.4,1006,54,5.2,19.021
2021/2/20 12:30,6.6,197,7.7,1005,53,5.1,19.682
2021/2/20 12:45,6.3,200,7.9,1005,53,5,20.063
2021/2/20 13:00,6.1,202,8.2,1004,52,5.6,25.144
2021/2/20 13:15,5.8,207,8.5,1004,51,5.7,26.663
2021/2/20 13:30,5.6,211,8.9,1004,50,6.8,41.853
2021/2/20 13:45,5.4,216,9.2,1003,49,5.9,29.377
2021/2/20 14:00,5.3,221,9.6,1003,48,5.7,29.631
2021/2/20 14:15,5.1,225,10,1003,47,6,33.256
2021/2/20 14:30,4.9,229,10.3,1003,46,6.7,44.808
2021/2/20 14:45,4.6,233,10.6,1002,45,7.7,57.605
2021/2/20 15:00,4.5,238,10.9,1002,44,8.7,76.156
2021/2/20 15:15,4.5,242,11.2,1002,43,8.2,65.916
2021/2/20 15:30,4.7,245,11.3,1002,43,7.7,56.07
2021/2/20 15:45,5,248,11.5,1002,42,7.7,59.4
2021/2/20 16:00,5.2,250,11.6,1002,42,8.1,69.834
2021/2/20 16:15,5.4,252,11.6,1002,43,8.4,71.605
2021/2/20 16:30,5.6,253,11.3,1002,44,7.8,61.512
2021/2/20 16:45,5.9,255,11,1002,45,7.8,59.479
2021/2/20 17:00,6.2,257,10.7,1002,46,7.9,65.964
2021/2/20 17:15,6.3,257,10.3,1002,47,7.7,61.091
2021/2/20 17:30,6.1,258,9.8,1002,48,7.1,50.544
2021/2/20 17:45,6.1,259,9.3,1002,48,6.3,34.548
2021/2/20 18:00,6,259,8.8,1002,49,5.8,26.216
2021/2/20 18:15,5.9,260,8.5,1002,49,5,17.173
2021/2/20 18:30,5.6,260,8.5,1002,49,4.6,12.375
2021/2/20 18:45,5.3,259,8.5,1002,48,4.3,9.548
2021/2/20 19:00,5,258,8.5,1002,48,4.4,9.54
2021/2/20 19:15,4.8,259,8.7,1002,47,4.9,12.986
2021/2/20 19:30,4.5,261,9.1,1002,45,4.2,9.43
2021/2/20 19:45,4.1,263,9.5,1002,44,5.2,20.389
2021/2/20 20:00,3.8,265,9.9,1002,42,6,29.301
2021/2/20 20:15,3.4,267,9.9,1002,42,6.4,32.022
2021/2/20 20:30,3,268,9.6,1002,43,6.4,34.233
2021/2/20 20:45,2.7,270,9.2,1003,44,6.4,38.083
2021/2/20 21:00,2.3,272,8.9,1003,45,7.3,54.63
2021/2/20 21:15,2.1,270,8.6,1003,45,8.3,76.183
2021/2/20 21:30,2.2,265,8.5,1003,46,8.5,82.115
2021/2/20 21:45,2.3,257,8.3,1003,46,8.9,82.769
2021/2/20 22:00,2.4,251,8.2,1003,47,8.8,82.149
2021/2/20 22:15,2.6,247,7.8,1003,48,8,67.702
2021/2/20 22:30,2.9,245,7.2,1003,51,7.3,58.39
2021/2/20 22:45,3.3,243,6.6,1003,53,7.4,55.54
2021/2/20 23:00,3.5,241,6,1003,56,6.5,39.276
2021/2/20 23:15,3.8,241,5.6,1003,58,5.2,20.371
2021/2/20 23:30,4,243,5.5,1003,59,5.2,17.201
2021/2/20 23:45,4.3,246,5.4,1003,60,5.6,22.056
2021/2/21 0:00,7.5,256,5.1,1002,57,5.9,24.368
2021/2/21 0:15,7.6,257,5,1002,57,5.9,26.55
2021/2/21 0:30,7.5,259,4.8,1002,58,6.2,29.812
2021/2/21 0:45,7.4,261,4.7,1002,59,6.3,28.947
2021/2/21 1:00,7.4,263,4.5,1002,60,6,29.801
2021/2/21 1:15,7.2,264,4.3,1002,61,6.3,30.557
2021/2/21 1:30,7.1,267,4.1,1002,62,5.9,27.183
2021/2/21 1:45,7,268,3.8,1002,63,6.1,31.016
2021/2/21 2:00,6.9,270,3.6,1002,64,6.2,34.858
2021/2/21 2:15,6.7,272,3.4,1002,65,7.6,58.03
2021/2/21 2:30,6.5,273,3.1,1002,66,7,46.729
2021/2/21 2:45,6.3,275,2.9,1002,67,6.9,43.966
2021/2/21 3:00,6.1,276,2.6,1002,68,6.6,39.096
2021/2/21 3:15,6,278,2.4,1002,70,6.2,33.411
2021/2/21 3:30,5.8,279,2.2,1002,71,6.1,32.681
2021/2/21 3:45,5.6,280,2,1002,72,5.2,19.169
2021/2/21 4:00,5.4,282,1.8,1002,73,4.3,10.37
2021/2/21 4:15,5.3,283,1.7,1002,74,4.1,9.101
2021/2/21 4:30,5.3,286,1.6,1002,74,4.2,9.831
2021/2/21 4:45,5.3,289,1.5,1002,75,4.3,10.636
2021/2/21 5:00,5.3,292,1.4,1002,75,4.8,14.377
2021/2/21 5:15,5.3,295,1.2,1002,75,4.7,13.59
2021/2/21 5:30,5.2,298,1.1,1002,76,4.8,15.391
2021/2/21 5:45,5.1,301,1,1003,76,4.9,15.132
2021/2/21 6:00,5,304,0.9,1003,77,4.8,16.234
2021/2/21 6:15,4.9,307,0.8,1003,77,4.9,15.101
2021/2/21 6:30,4.6,309,0.7,1003,78,4.1,8.967
2021/2/21 6:45,4.3,310,0.7,1003,78,4.4,13.067
2021/2/21 7:00,4.1,313,0.6,1003,79,4.7,13.601
2021/2/21 7:15,3.8,315,0.8,1003,78,5.6,21.893
2021/2/21 7:30,3.5,316,1.1,1003,77,5.6,22.321
2021/2/21 7:45,3.2,319,1.4,1004,75,5.4,23.019
2021/2/21 8:00,2.8,321,1.7,1004,74,5.3,21.64
2021/2/21 8:15,2.6,320,2.2,1004,72,4.5,14.167
2021/2/21 8:30,2.3,317,2.8,1004,70,4.3,9.902
2021/2/21 8:45,2.1,313,3.4,1005,67,3.9,7.511
2021/2/21 9:00,1.8,308,4,1005,65,3.9,7.01
2021/2/21 9:15,1.6,305,4.6,1005,63,3.4,3.412
2021/2/21 9:30,1.4,304,5.1,1005,61,3.2,2.918
2021/2/21 9:45,1.3,302,5.7,1005,60,3,2.464
2021/2/21 10:00,1.2,301,6.2,1005,58,3.3,3.911
2021/2/21 10:15,1,294,6.7,1005,57,3.4,4.119
2021/2/21 10:30,0.7,286,7.1,1005,56,3,2.369
2021/2/21 10:45,0.4,270,7.4,1005,55,3.1,2.225
2021/2/21 11:00,0.2,243,7.8,1005,54,3.1,1.797
2021/2/21 11:15,0.3,180,8,1005,53,3,1.537
2021/2/21 11:30,0.5,180,8.1,1005,53,2.5,0.651
2021/2/21 11:45,0.7,164,8.2,1005,53,2.8,1.241
2021/2/21 12:00,0.9,162,8.3,1005,53,2.6,0.872
2021/2/21 12:15,1.1,153,8.3,1005,53,2.7,0.644
2021/2/21 12:30,1.4,144,8.2,1005,54,2.1,0.134
2021/2/21 12:45,1.6,140,8.2,1005,54,2,-0.072
2021/2/21 13:00,1.8,135,8.1,1005,55,2.4,-0.204
2021/2/21 13:15,2,131,8.1,1005,55,1.8,-0.233
2021/2/21 13:30,2.2,126,8.1,1005,55,2,-0.138
2021/2/21 13:45,2.4,123,8.2,1005,55,2,-0.215
2021/2/21 14:00,2.6,119,8.2,1005,55,1.9,-0.224
2021/2/21 14:15,2.8,120,8.2,1005,55,1.8,-0.214
2021/2/21 14:30,2.9,121,8.1,1005,56,2.4,0.413
2021/2/21 14:45,3.1,123,8,1005,56,3,1.418
2021/2/21 15:00,3.2,124,7.9,1005,57,3.1,2.314
2021/2/21 15:15,3.3,125,7.6,1005,58,2.4,0.252
2021/2/21 15:30,3.2,124,7.3,1005,60,2.6,-0.133
2021/2/21 15:45,3.2,122,6.9,1005,62,3.1,1.589
2021/2/21 16:00,3.1,121,6.6,1005,64,3.1,2.33
2021/2/21 16:15,3.3,117,6.3,1005,65,3.8,7.045
2021/2/21 16:30,3.5,112,6.1,1005,66,3.7,6.223
2021/2/21 16:45,3.8,108,6,1006,67,3.5,4.206
2021/2/21 17:00,4,104,5.8,1006,68,3.6,4.152
2021/2/21 17:15,4.5,103,5.6,1006,69,3.4,3.864
2021/2/21 17:30,5.1,103,5.3,1006,70,3.4,4
2021/2/21 17:45,5.7,103,5,1007,71,3.7,5.459
2021/2/21 18:00,6.4,104,4.7,1007,72,4.2,8.913
2021/2/21 18:15,7,102,4.6,1007,72,5.3,17.505
2021/2/21 18:30,7.5,99,4.6,1007,72,5.6,21.729
2021/2/21 18:45,8.1,96,4.5,1008,72,5.8,25.905
2021/2/21 19:00,8.6,94,4.5,1008,72,6.5,36.579
2021/2/21 19:15,9,92,4.4,1008,72,6.8,42.599
2021/2/21 19:30,9.2,90,4.3,1008,72,6.4,36.403
2021/2/21 19:45,9.5,89,4.1,1009,71,6,31.841
2021/2/21 20:00,9.7,87,4,1009,71,5.5,24.065
2021/2/21 20:15,10,87,3.9,1009,71,6.3,21.206
2021/2/21 20:30,10.3,86,3.8,1009,70,10,34.066
2021/2/21 20:45,10.6,86,3.8,1010,69,12,69.625
2021/2/21 21:00,10.9,86,3.7,1010,68,11,90.585
2021/2/21 21:15,11,85,3.7,1010,66,11.2,92.734
2021/2/21 21:30,11.2,84,3.8,1010,65,11.3,94.918
2021/2/21 21:45,11.3,83,3.9,1011,64,11.7,94.921
2021/2/21 22:00,11.4,82,4,1011,63,12.1,93.541
2021/2/21 22:15,11.4,81,4,1011,61,12.8,95.571
2021/2/21 22:30,11.4,80,4.1,1011,60,12.1,95.143
2021/2/21 22:45,11.4,79,4.1,1012,58,11.8,95.062
2021/2/21 23:00,11.3,79,4.2,1012,57,11.4,95.37
2021/2/21 23:15,11.4,77,4.2,1012,56,11.6,95.541
2021/2/21 23:30,11.4,76,4.1,1012,55,11.7,95.118
2021/2/21 23:45,11.3,74,4.1,1013,54,12.2,95.488
2021/2/22 0:00,11.6,80,4.3,1014,53,12.5,95.125
2021/2/22 0:15,11.6,79,4.2,1014,53,12,95.169
2021/2/22 0:30,11.7,78,4.1,1014,53,11.9,95.101
2021/2/22 0:45,11.6,77,4,1015,53,11.8,95.639
2021/2/22 1:00,11.7,75,3.9,1015,53,11.8,94.902
2021/2/22 1:15,11.6,73,3.7,1015,53,11.1,94.981
2021/2/22 1:30,11.4,71,3.6,1015,53,11.1,94.993
2021/2/22 1:45,11.3,69,3.5,1016,54,10.8,94.331
2021/2/22 2:00,11.1,66,3.4,1016,54,10.8,94.772
2021/2/22 2:15,10.8,64,3.3,1016,54,10.9,95.287
2021/2/22 2:30,10.5,61,3.2,1016,55,10.9,95.315
2021/2/22 2:45,10.1,58,3.1,1017,55,11.2,94.992
2021/2/22 3:00,9.8,56,3,1017,56,10.4,93.304
2021/2/22 3:15,9.5,54,2.9,1017,56,9.8,89.234
2021/2/22 3:30,9.4,53,2.9,1017,56,8.4,73.16
2021/2/22 3:45,9.2,51,2.8,1018,56,7.8,61.865
2021/2/22 4:00,9.2,50,2.8,1018,56,7.2,56.099
2021/2/22 4:15,9.1,49,2.8,1018,56,7.3,56.182
2021/2/22 4:30,9.2,50,2.7,1018,56,7.2,52.056
2021/2/22 4:45,9.1,50,2.6,1019,56,6.6,43.076
2021/2/22 5:00,9.2,51,2.5,1019,56,6.4,35.937
2021/2/22 5:15,9.2,51,2.5,1019,56,5.3,21.854
2021/2/22 5:30,9,51,2.4,1020,56,5.5,23.111
2021/2/22 5:45,9,51,2.3,1020,55,5.2,20.579
2021/2/22 6:00,8.8,51,2.2,1021,55,4.9,16.94
2021/2/22 6:15,8.7,51,2.1,1021,55,4.6,14.398
2021/2/22 6:30,8.7,51,2.1,1021,55,4.5,12.3
2021/2/22 6:45,8.5,50,2,1022,54,4.4,11.898
2021/2/22 7:00,8.4,50,2,1022,54,4.9,16.448
2021/2/22 7:15,8.2,50,2.1,1022,54,4.9,17.024
2021/2/22 7:30,8.2,50,2.2,1022,53,5.6,25.788
2021/2/22 7:45,8.2,51,2.3,1023,52,5.5,26.613
2021/2/22 8:00,8.1,52,2.4,1023,51,5.6,25.999
2021/2/22 8:15,7.9,53,2.6,1023,50,5.3,22.594
2021/2/22 8:30,7.7,53,2.9,1023,48,5.3,21.181
2021/2/22 8:45,7.5,54,3.2,1024,47,4.8,16.338
2021/2/22 9:00,7.3,55,3.5,1024,45,4.7,16.607
2021/2/22 9:15,7,55,3.7,1024,43,4.9,17.137
2021/2/22 9:30,6.9,56,3.9,1024,42,4.5,13.643
2021/2/22 9:45,6.6,57,4.2,1025,41,4.1,9.761
2021/2/22 10:00,6.4,58,4.4,1025,40,3.6,6.382
2021/2/22 10:15,6,59,4.6,1025,39,3,3.114
2021/2/22 10:30,5.4,59,4.7,1025,40,2.7,1.488
2021/2/22 10:45,4.8,60,4.9,1025,40,2.3,0.713
2021/2/22 11:00,4.3,60,5,1025,41,1.7,0.411
2021/2/22 11:15,3.6,63,5.1,1025,41,2.1,0.876
2021/2/22 11:30,2.9,70,5.2,1025,42,3.5,4.404
2021/2/22 11:45,2.1,82,5.2,1025,42,5.1,16.481
2021/2/22 12:00,1.6,97,5.3,1025,43,5.7,25.931
2021/2/22 12:15,1.5,127,5.3,1025,43,6.1,35.175
2021/2/22 12:30,1.9,145,5.2,1025,44,6.8,47.94
2021/2/22 12:45,2.6,159,5.1,1025,45,7,53.717
2021/2/22 13:00,3.2,166,5,1025,46,6.8,48.207
2021/2/22 13:15,3.9,167,4.9,1025,47,6.8,49.884
2021/2/22 13:30,4.5,164,4.7,1025,49,7.3,63.457
2021/2/22 13:45,5,163,4.5,1025,50,8.1,75.624
2021/2/22 14:00,5.6,161,4.3,1025,52,8.4,81.657
2021/2/22 14:15,6,161,4.1,1025,54,8.4,78.178
2021/2/22 14:30,6.4,161,3.8,1025,55,8.8,86.944
2021/2/22 14:45,6.5,161,3.6,1025,57,9,90.857
2021/2/22 15:00,6.9,161,3.3,1025,58,8.7,86.153
2021/2/22 15:15,7,162,3.1,1025,59,8.8,82.698
2021/2/22 15:30,7.1,161,2.9,1025,60,8.9,89.249
2021/2/22 15:45,7.1,161,2.8,1024,60,9.1,89.253
2021/2/22 16:00,7.2,161,2.6,1024,61,9,90.175
2021/2/22 16:15,7.2,161,2.4,1024,62,8.9,87.623
2021/2/22 16:30,7.1,163,2.2,1024,63,8.9,88.483
2021/2/22 16:45,7.1,164,2.1,1025,64,7.9,73.259
2021/2/22 17:00,7,165,1.9,1025,65,7.6,65.411
2021/2/22 17:15,7,166,1.7,1025,67,7.5,62.456
2021/2/22 17:30,6.9,167,1.5,1025,68,7.7,65.608
2021/2/22 17:45,6.9,167,1.4,1025,70,7.4,62.169
2021/2/22 18:00,6.8,167,1.2,1025,71,7.4,59.164
2021/2/22 18:15,6.8,166,1.1,1025,73,7.2,50.312
2021/2/22 18:30,6.8,163,1,1025,74,7.3,57.239
2021/2/22 18:45,6.8,159,0.9,1026,75,7.8,66.593
2021/2/22 19:00,6.9,157,0.8,1026,76,7.6,63.513
2021/2/22 19:15,6.8,155,0.7,1026,76,7.3,53.885
2021/2/22 19:30,6.9,155,0.7,1026,76,6.9,49.068
